"Leeftijd";"Marges";"Perioden";"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Hoog risico op angst of depressie (%)";"Moeite met rondkomen (%)"
"18 jaar of ouder";"Waarde";"2012";"Amsterdam";"Amsterdam                               ";"Gemeente  ";"GM0363              ";"     8.6";"    34.5"
"18 jaar of ouder";"Waarde";"2012";"Burgwallen-Oude Zijde";"Amsterdam                               ";"Wijk      ";"WK036300            ";"     6.2";"    32.5"
"18 jaar of ouder";"Waarde";"2012";"Kop Zeedijk";"Amsterdam                               ";"Buurt     ";"BU03630000          ";"     6.1";"    31.6"
"18 jaar of ouder";"Waarde";"2012";"Oude Kerk e.o.";"Amsterdam                               ";"Buurt     ";"BU03630001          ";"     6.8";"    36.1"
"18 jaar of ouder";"Waarde";"2012";"Burgwallen Oost";"Amsterdam                               ";"Buurt     ";"BU03630002          ";"     6.3";"    32.8"
"18 jaar of ouder";"Waarde";"2012";"Nes e.o.";"Amsterdam                               ";"Buurt     ";"BU03630003          ";"     6.0";"    31.2"
"18 jaar of ouder";"Waarde";"2012";"BG-terrein e.o.";"Amsterdam                               ";"Buurt     ";"BU03630004          ";"     5.9";"    30.9"
"18 jaar of ouder";"Waarde";"2012";"Burgwallen-Nieuwe Zijde";"Amsterdam                               ";"Wijk      ";"WK036301            ";"     6.2";"    31.8"
"18 jaar of ouder";"Waarde";"2012";"Stationsplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03630100          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2012";"Hemelrijk";"Amsterdam                               ";"Buurt     ";"BU03630101          ";"     6.0";"    31.7"
"18 jaar of ouder";"Waarde";"2012";"Nieuwendijk Noord";"Amsterdam                               ";"Buurt     ";"BU03630102          ";"     7.1";"    36.3"
"18 jaar of ouder";"Waarde";"2012";"Spuistraat Noord";"Amsterdam                               ";"Buurt     ";"BU03630103          ";"     6.1";"    29.8"
"18 jaar of ouder";"Waarde";"2012";"Nieuwe Kerk e.o.";"Amsterdam                               ";"Buurt     ";"BU03630104          ";"     5.8";"    30.2"
"18 jaar of ouder";"Waarde";"2012";"Spuistraat Zuid";"Amsterdam                               ";"Buurt     ";"BU03630105          ";"     6.3";"    31.8"
"18 jaar of ouder";"Waarde";"2012";"Begijnhofbuurt";"Amsterdam                               ";"Buurt     ";"BU03630106          ";"     6.8";"    34.2"
"18 jaar of ouder";"Waarde";"2012";"Kalverdriehoek";"Amsterdam                               ";"Buurt     ";"BU03630107          ";"     5.9";"    30.9"
"18 jaar of ouder";"Waarde";"2012";"Grachtengordel-West";"Amsterdam                               ";"Wijk      ";"WK036302            ";"     4.4";"    21.2"
"18 jaar of ouder";"Waarde";"2012";"Langestraat e.o.";"Amsterdam                               ";"Buurt     ";"BU03630200          ";"     3.9";"    19.0"
"18 jaar of ouder";"Waarde";"2012";"Leliegracht e.o.";"Amsterdam                               ";"Buurt     ";"BU03630201          ";"     4.8";"    23.0"
"18 jaar of ouder";"Waarde";"2012";"Felix Meritisbuurt";"Amsterdam                               ";"Buurt     ";"BU03630202          ";"     4.5";"    21.6"
"18 jaar of ouder";"Waarde";"2012";"Leidsegracht Noord";"Amsterdam                               ";"Buurt     ";"BU03630203          ";"     4.3";"    21.0"
"18 jaar of ouder";"Waarde";"2012";"Grachtengordel-Zuid";"Amsterdam                               ";"Wijk      ";"WK036303            ";"     4.8";"    22.3"
"18 jaar of ouder";"Waarde";"2012";"Spiegelbuurt";"Amsterdam                               ";"Buurt     ";"BU03630300          ";"     4.9";"    20.4"
"18 jaar of ouder";"Waarde";"2012";"Gouden Bocht";"Amsterdam                               ";"Buurt     ";"BU03630301          ";"     3.9";"    17.8"
"18 jaar of ouder";"Waarde";"2012";"Van Loonbuurt";"Amsterdam                               ";"Buurt     ";"BU03630302          ";"     4.4";"    20.0"
"18 jaar of ouder";"Waarde";"2012";"Amstelveldbuurt";"Amsterdam                               ";"Buurt     ";"BU03630303          ";"     4.5";"    20.7"
"18 jaar of ouder";"Waarde";"2012";"Rembrandtpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03630304          ";"     6.0";"    29.5"
"18 jaar of ouder";"Waarde";"2012";"Reguliersbuurt";"Amsterdam                               ";"Buurt     ";"BU03630305          ";"     6.3";"    32.9"
"18 jaar of ouder";"Waarde";"2012";"Leidsegracht Zuid";"Amsterdam                               ";"Buurt     ";"BU03630306          ";"     4.6";"    22.5"
"18 jaar of ouder";"Waarde";"2012";"Nieuwmarkt/Lastage";"Amsterdam                               ";"Wijk      ";"WK036304            ";"     6.1";"    30.0"
"18 jaar of ouder";"Waarde";"2012";"Oosterdokseiland";"Amsterdam                               ";"Buurt     ";"BU03630400          ";"     4.3";"    23.5"
"18 jaar of ouder";"Waarde";"2012";"Scheepvaarthuisbuurt";"Amsterdam                               ";"Buurt     ";"BU03630401          ";"     4.4";"    23.8"
"18 jaar of ouder";"Waarde";"2012";"Rapenburg";"Amsterdam                               ";"Buurt     ";"BU03630402          ";"     6.5";"    32.1"
"18 jaar of ouder";"Waarde";"2012";"Lastage";"Amsterdam                               ";"Buurt     ";"BU03630403          ";"     5.7";"    30.0"
"18 jaar of ouder";"Waarde";"2012";"Nieuwmarkt";"Amsterdam                               ";"Buurt     ";"BU03630404          ";"     7.2";"    35.1"
"18 jaar of ouder";"Waarde";"2012";"Uilenburg";"Amsterdam                               ";"Buurt     ";"BU03630405          ";"     6.2";"    29.3"
"18 jaar of ouder";"Waarde";"2012";"Valkenburg";"Amsterdam                               ";"Buurt     ";"BU03630406          ";"     5.2";"    24.3"
"18 jaar of ouder";"Waarde";"2012";"Zuiderkerkbuurt";"Amsterdam                               ";"Buurt     ";"BU03630407          ";"     6.3";"    31.1"
"18 jaar of ouder";"Waarde";"2012";"Waterloopleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03630408          ";"     6.2";"    29.4"
"18 jaar of ouder";"Waarde";"2012";"Haarlemmerbuurt";"Amsterdam                               ";"Wijk      ";"WK036305            ";"     6.3";"    29.9"
"18 jaar of ouder";"Waarde";"2012";"Westerdokseiland";"Amsterdam                               ";"Buurt     ";"BU03630500          ";"     5.5";"    24.8"
"18 jaar of ouder";"Waarde";"2012";"Haarlemmerbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03630501          ";"     5.9";"    28.6"
"18 jaar of ouder";"Waarde";"2012";"Haarlemmerbuurt West";"Amsterdam                               ";"Buurt     ";"BU03630502          ";"     6.8";"    32.5"
"18 jaar of ouder";"Waarde";"2012";"Westelijke eilanden";"Amsterdam                               ";"Buurt     ";"BU03630503          ";"     6.3";"    30.1"
"18 jaar of ouder";"Waarde";"2012";"Planciusbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03630505          ";"     7.3";"    35.3"
"18 jaar of ouder";"Waarde";"2012";"Planciusbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03630506          ";"     9.5";"    41.1"
"18 jaar of ouder";"Waarde";"2012";"Jordaan";"Amsterdam                               ";"Wijk      ";"WK036306            ";"     6.5";"    30.9"
"18 jaar of ouder";"Waarde";"2012";"Driehoekbuurt";"Amsterdam                               ";"Buurt     ";"BU03630600          ";"     6.6";"    31.8"
"18 jaar of ouder";"Waarde";"2012";"Bloemgrachtbuurt";"Amsterdam                               ";"Buurt     ";"BU03630602          ";"     5.7";"    28.1"
"18 jaar of ouder";"Waarde";"2012";"Marnixbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03630603          ";"     7.9";"    36.1"
"18 jaar of ouder";"Waarde";"2012";"Zaagpoortbuurt";"Amsterdam                               ";"Buurt     ";"BU03630604          ";"     8.1";"    39.3"
"18 jaar of ouder";"Waarde";"2012";"Marnixbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03630605          ";"     5.1";"    29.0"
"18 jaar of ouder";"Waarde";"2012";"Elandsgrachtbuurt";"Amsterdam                               ";"Buurt     ";"BU03630606          ";"     6.5";"    30.4"
"18 jaar of ouder";"Waarde";"2012";"Passeerdersgrachtbuurt";"Amsterdam                               ";"Buurt     ";"BU03630607          ";"     6.0";"    25.8"
"18 jaar of ouder";"Waarde";"2012";"Groenmarktkadebuurt";"Amsterdam                               ";"Buurt     ";"BU03630608          ";"     6.2";"    30.9"
"18 jaar of ouder";"Waarde";"2012";"Marnixbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03630609          ";"     7.5";"    35.1"
"18 jaar of ouder";"Waarde";"2012";"Anjeliersbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03630610          ";"     5.9";"    28.0"
"18 jaar of ouder";"Waarde";"2012";"Anjeliersbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03630611          ";"     6.6";"    31.7"
"18 jaar of ouder";"Waarde";"2012";"De Weteringschans";"Amsterdam                               ";"Wijk      ";"WK036307            ";"     5.4";"    25.2"
"18 jaar of ouder";"Waarde";"2012";"Leidsebuurt Noordwest";"Amsterdam                               ";"Buurt     ";"BU03630700          ";"     5.5";"    26.9"
"18 jaar of ouder";"Waarde";"2012";"Leidsebuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03630701          ";"     5.7";"    33.2"
"18 jaar of ouder";"Waarde";"2012";"Leidsebuurt Noordoost";"Amsterdam                               ";"Buurt     ";"BU03630702          ";"     5.8";"    29.4"
"18 jaar of ouder";"Waarde";"2012";"Leidsebuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03630703          ";"     6.1";"    26.5"
"18 jaar of ouder";"Waarde";"2012";"Weteringbuurt";"Amsterdam                               ";"Buurt     ";"BU03630704          ";"     5.5";"    26.1"
"18 jaar of ouder";"Waarde";"2012";"Den Texbuurt";"Amsterdam                               ";"Buurt     ";"BU03630705          ";"     5.2";"    23.6"
"18 jaar of ouder";"Waarde";"2012";"Utrechtsebuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03630706          ";"     5.3";"    23.5"
"18 jaar of ouder";"Waarde";"2012";"Frederikspleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03630707          ";"     4.6";"    19.8"
"18 jaar of ouder";"Waarde";"2012";"Weesperbuurt/Plantage";"Amsterdam                               ";"Wijk      ";"WK036308            ";"     6.1";"    27.9"
"18 jaar of ouder";"Waarde";"2012";"Weesperbuurt";"Amsterdam                               ";"Buurt     ";"BU03630800          ";"     6.5";"    29.4"
"18 jaar of ouder";"Waarde";"2012";"Sarphatistrook";"Amsterdam                               ";"Buurt     ";"BU03630801          ";"     6.6";"    29.9"
"18 jaar of ouder";"Waarde";"2012";"de Plantage";"Amsterdam                               ";"Buurt     ";"BU03630803          ";"     5.3";"    24.0"
"18 jaar of ouder";"Waarde";"2012";"Alexanderplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03630804          ";"     5.4";"    25.3"
"18 jaar of ouder";"Waarde";"2012";"Oostelijke Eilanden/Kadijken";"Amsterdam                               ";"Wijk      ";"WK036309            ";"     7.5";"    33.2"
"18 jaar of ouder";"Waarde";"2012";"Marine-Etablissement";"Amsterdam                               ";"Buurt     ";"BU03630900          ";"     5.0";"    21.2"
"18 jaar of ouder";"Waarde";"2012";"Kattenburg";"Amsterdam                               ";"Buurt     ";"BU03630901          ";"     7.6";"    37.3"
"18 jaar of ouder";"Waarde";"2012";"Wittenburg";"Amsterdam                               ";"Buurt     ";"BU03630902          ";"     8.2";"    34.4"
"18 jaar of ouder";"Waarde";"2012";"Oostenburg";"Amsterdam                               ";"Buurt     ";"BU03630903          ";"     9.0";"    37.3"
"18 jaar of ouder";"Waarde";"2012";"Czaar Peterbuurt";"Amsterdam                               ";"Buurt     ";"BU03630904          ";"     8.7";"    38.7"
"18 jaar of ouder";"Waarde";"2012";"Het Funen";"Amsterdam                               ";"Buurt     ";"BU03630905          ";"     5.8";"    25.1"
"18 jaar of ouder";"Waarde";"2012";"Kazernebuurt";"Amsterdam                               ";"Buurt     ";"BU03630907          ";"     7.7";"    32.5"
"18 jaar of ouder";"Waarde";"2012";"Kadijken";"Amsterdam                               ";"Buurt     ";"BU03630908          ";"     6.2";"    27.9"
"18 jaar of ouder";"Waarde";"2012";"Westelijk Havengebied";"Amsterdam                               ";"Wijk      ";"WK036310            ";"     7.4";"    40.8"
"18 jaar of ouder";"Waarde";"2012";"Coenhaven/Mercuriushaven";"Amsterdam                               ";"Buurt     ";"BU03631000          ";"     4.1";"    28.9"
"18 jaar of ouder";"Waarde";"2012";"Alfa-driehoek";"Amsterdam                               ";"Buurt     ";"BU03631001          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2012";"Petroleumhaven";"Amsterdam                               ";"Buurt     ";"BU03631002          ";"     4.2";"    28.3"
"18 jaar of ouder";"Waarde";"2012";"Westhaven Noord";"Amsterdam                               ";"Buurt     ";"BU03631003          ";"     6.6";"    39.4"
"18 jaar of ouder";"Waarde";"2012";"Vervoerscentrum";"Amsterdam                               ";"Buurt     ";"BU03631004          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2012";"Amerikahaven";"Amsterdam                               ";"Buurt     ";"BU03631005          ";"     9.1";"    47.3"
"18 jaar of ouder";"Waarde";"2012";"Afrikahaven";"Amsterdam                               ";"Buurt     ";"BU03631006          ";"     4.6";"    27.4"
"18 jaar of ouder";"Waarde";"2012";"Westhaven Zuid";"Amsterdam                               ";"Buurt     ";"BU03631007          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2012";"Bedrijventerrein Sloterdijk";"Amsterdam                               ";"Wijk      ";"WK036311            ";"     8.7";"    37.9"
"18 jaar of ouder";"Waarde";"2012";"Sloterdijk II";"Amsterdam                               ";"Buurt     ";"BU03631100          ";"    13.6";"    53.5"
"18 jaar of ouder";"Waarde";"2012";"Sloterdijk III Oost";"Amsterdam                               ";"Buurt     ";"BU03631102          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2012";"Sloterdijk III West";"Amsterdam                               ";"Buurt     ";"BU03631103          ";"     7.9";"    41.7"
"18 jaar of ouder";"Waarde";"2012";"De Heining";"Amsterdam                               ";"Buurt     ";"BU03631104          ";"     4.9";"    24.4"
"18 jaar of ouder";"Waarde";"2012";"Teleport";"Amsterdam                               ";"Buurt     ";"BU03631105          ";"    10.0";"    33.4"
"18 jaar of ouder";"Waarde";"2012";"Bretten Oost";"Amsterdam                               ";"Buurt     ";"BU03631107          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2012";"Bretten West";"Amsterdam                               ";"Buurt     ";"BU03631109          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2012";"Houthavens";"Amsterdam                               ";"Wijk      ";"WK036312            ";"     6.8";"    34.8"
"18 jaar of ouder";"Waarde";"2012";"Houthavens West";"Amsterdam                               ";"Buurt     ";"BU03631200          ";"     7.7";"    41.5"
"18 jaar of ouder";"Waarde";"2012";"Houthavens Oost";"Amsterdam                               ";"Buurt     ";"BU03631201          ";"     5.2";"    23.1"
"18 jaar of ouder";"Waarde";"2012";"Spaarndammer- en Zeeheldenbuurt";"Amsterdam                               ";"Wijk      ";"WK036313            ";"     9.4";"    39.4"
"18 jaar of ouder";"Waarde";"2012";"Zeeheldenbuurt";"Amsterdam                               ";"Buurt     ";"BU03631300          ";"     8.7";"    37.7"
"18 jaar of ouder";"Waarde";"2012";"Spaarndammerbuurt Noordoost";"Amsterdam                               ";"Buurt     ";"BU03631301          ";"    10.3";"    41.3"
"18 jaar of ouder";"Waarde";"2012";"Spaarndammerbuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03631302          ";"     8.6";"    36.5"
"18 jaar of ouder";"Waarde";"2012";"Spaarndammerbuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03631303          ";"     8.0";"    35.1"
"18 jaar of ouder";"Waarde";"2012";"Spaarndammerbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03631304          ";"     9.4";"    40.3"
"18 jaar of ouder";"Waarde";"2012";"Spaarndammerbuurt Noordwest";"Amsterdam                               ";"Buurt     ";"BU03631305          ";"    10.3";"    43.2"
"18 jaar of ouder";"Waarde";"2012";"Westergasfabriek";"Amsterdam                               ";"Buurt     ";"BU03631306          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2012";"Overbraker Binnenpolder";"Amsterdam                               ";"Buurt     ";"BU03631307          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2012";"Staatsliedenbuurt";"Amsterdam                               ";"Wijk      ";"WK036314            ";"     7.8";"    35.3"
"18 jaar of ouder";"Waarde";"2012";"De Wittenbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631400          ";"     7.6";"    34.6"
"18 jaar of ouder";"Waarde";"2012";"De Wittenbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03631401          ";"     8.7";"    37.0"
"18 jaar of ouder";"Waarde";"2012";"Staatsliedenbuurt Noordoost";"Amsterdam                               ";"Buurt     ";"BU03631402          ";"     9.6";"    40.3"
"18 jaar of ouder";"Waarde";"2012";"Fannius Scholtenbuurt";"Amsterdam                               ";"Buurt     ";"BU03631403          ";"     7.9";"    36.4"
"18 jaar of ouder";"Waarde";"2012";"Westerstaatsman";"Amsterdam                               ";"Buurt     ";"BU03631404          ";"     7.4";"    34.6"
"18 jaar of ouder";"Waarde";"2012";"Buyskade e.o.";"Amsterdam                               ";"Buurt     ";"BU03631405          ";"     7.0";"    31.7"
"18 jaar of ouder";"Waarde";"2012";"Centrale Markt";"Amsterdam                               ";"Wijk      ";"WK036315            ";"     7.0";"    31.3"
"18 jaar of ouder";"Waarde";"2012";"Ecowijk";"Amsterdam                               ";"Buurt     ";"BU03631500          ";"     6.1";"    27.9"
"18 jaar of ouder";"Waarde";"2012";"Markthallen";"Amsterdam                               ";"Buurt     ";"BU03631501          ";"     6.0";"    31.1"
"18 jaar of ouder";"Waarde";"2012";"Bedrijvencentrum Westerkwartier";"Amsterdam                               ";"Buurt     ";"BU03631502          ";"     4.7";"    27.5"
"18 jaar of ouder";"Waarde";"2012";"Marcanti";"Amsterdam                               ";"Buurt     ";"BU03631503          ";"     8.2";"    35.5"
"18 jaar of ouder";"Waarde";"2012";"Frederik Hendrikbuurt";"Amsterdam                               ";"Wijk      ";"WK036316            ";"     7.3";"    33.2"
"18 jaar of ouder";"Waarde";"2012";"Frederik Hendrikbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631600          ";"     7.4";"    33.8"
"18 jaar of ouder";"Waarde";"2012";"Frederik Hendrikbuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03631601          ";"     7.5";"    34.0"
"18 jaar of ouder";"Waarde";"2012";"Frederik Hendrikbuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03631602          ";"     6.6";"    29.0"
"18 jaar of ouder";"Waarde";"2012";"Da Costabuurt";"Amsterdam                               ";"Wijk      ";"WK036317            ";"     6.1";"    29.5"
"18 jaar of ouder";"Waarde";"2012";"Da Costabuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631700          ";"     6.1";"    29.5"
"18 jaar of ouder";"Waarde";"2012";"Kinkerbuurt";"Amsterdam                               ";"Wijk      ";"WK036318            ";"     8.1";"    36.4"
"18 jaar of ouder";"Waarde";"2012";"Bellamybuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631800          ";"     8.2";"    36.2"
"18 jaar of ouder";"Waarde";"2012";"Bellamybuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03631801          ";"     8.1";"    36.5"
"18 jaar of ouder";"Waarde";"2012";"Van Lennepbuurt";"Amsterdam                               ";"Wijk      ";"WK036319            ";"     9.3";"    39.3"
"18 jaar of ouder";"Waarde";"2012";"Da Costabuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03631900          ";"     7.0";"    33.6"
"18 jaar of ouder";"Waarde";"2012";"Borgerbuurt";"Amsterdam                               ";"Buurt     ";"BU03631901          ";"    11.1";"    43.7"
"18 jaar of ouder";"Waarde";"2012";"Lootsbuurt";"Amsterdam                               ";"Buurt     ";"BU03631902          ";"     9.4";"    39.5"
"18 jaar of ouder";"Waarde";"2012";"Helmersbuurt";"Amsterdam                               ";"Wijk      ";"WK036320            ";"     5.9";"    27.4"
"18 jaar of ouder";"Waarde";"2012";"Helmersbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632000          ";"     5.0";"    24.7"
"18 jaar of ouder";"Waarde";"2012";"WG-terrein";"Amsterdam                               ";"Buurt     ";"BU03632001          ";"     6.7";"    29.3"
"18 jaar of ouder";"Waarde";"2012";"Cremerbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632002          ";"     6.0";"    28.4"
"18 jaar of ouder";"Waarde";"2012";"Overtoomse Sluis";"Amsterdam                               ";"Wijk      ";"WK036321            ";"     6.2";"    28.7"
"18 jaar of ouder";"Waarde";"2012";"Cremerbuurt West";"Amsterdam                               ";"Buurt     ";"BU03632100          ";"     6.5";"    29.9"
"18 jaar of ouder";"Waarde";"2012";"Vondelparkbuurt West";"Amsterdam                               ";"Buurt     ";"BU03632101          ";"     5.3";"    25.2"
"18 jaar of ouder";"Waarde";"2012";"Vondelbuurt";"Amsterdam                               ";"Wijk      ";"WK036322            ";"     5.2";"    22.9"
